timestep,HoeffdingTreeClassifier,GaussianNB,Perceptron
1188,0.930976430976431,0.930976430976431,0.952020202020202
1189,0.9310344827586207,0.9310344827586207,0.9520605550883096
1190,0.9310924369747899,0.9310924369747899,0.9521008403361344
1191,0.9311502938706969,0.9311502938706969,0.9521410579345088
1192,0.9312080536912751,0.9312080536912751,0.9521812080536913
1193,0.9312657166806371,0.9312657166806371,0.9522212908633697
1194,0.931323283082077,0.931323283082077,0.9522613065326633
1195,0.9313807531380753,0.9313807531380753,0.9523012552301255
1196,0.931438127090301,0.931438127090301,0.9523411371237458
1197,0.9314954051796157,0.9314954051796157,0.9523809523809523
1198,0.9315525876460768,0.9315525876460768,0.9524207011686143
1199,0.9316096747289407,0.9316096747289407,0.9524603836530442
1200,0.9316666666666666,0.9316666666666666,0.9525
1201,0.9317235636969192,0.9317235636969192,0.9525395503746877
1202,0.9317803660565723,0.9317803660565723,0.9525790349417638
1203,0.9318370739817123,0.9318370739817123,0.9526184538653366
1204,0.9318936877076412,0.9318936877076412,0.9526578073089701
1205,0.9319502074688797,0.9319502074688797,0.9526970954356846
1206,0.9320066334991708,0.9320066334991708,0.9527363184079602
1207,0.932062966031483,0.932062966031483,0.9527754763877382
1208,0.9321192052980133,0.9321192052980133,0.9528145695364238
1209,0.9321753515301903,0.9321753515301903,0.9528535980148883
1210,0.9322314049586777,0.9322314049586777,0.952892561983471
1211,0.9322873658133773,0.9322873658133773,0.9529314616019818
1212,0.9323432343234324,0.9323432343234324,0.9529702970297029
1213,0.93239901071723,0.93239901071723,0.9521846661170651
1214,0.9324546952224053,0.9324546952224053,0.9522240527182867
1215,0.9325102880658436,0.9325102880658436,0.9522633744855967
1216,0.9325657894736842,0.9325657894736842,0.9523026315789473
1217,0.932621199671323,0.932621199671323,0.952341824157765
1218,0.9326765188834154,0.9326765188834154,0.9523809523809523
1219,0.9327317473338802,0.9327317473338802,0.9524200164068909
1220,0.9327868852459016,0.9327868852459016,0.9524590163934427
1221,0.9328419328419328,0.9328419328419328,0.9524979524979525
1222,0.9328968903436988,0.9328968903436988,0.9525368248772504
1223,0.9329517579721995,0.9329517579721995,0.9525756336876533
1224,0.9330065359477124,0.9330065359477124,0.9526143790849673
1225,0.9330612244897959,0.9330612244897959,0.9526530612244898
1226,0.932300163132137,0.932300163132137,0.9526916802610114
1227,0.9315403422982885,0.9315403422982885,0.9519152404237978
1228,0.9315960912052117,0.9315960912052117,0.9519543973941368
1229,0.9316517493897477,0.9316517493897477,0.951993490642799
1230,0.9317073170731708,0.9317073170731708,0.9520325203252032
1231,0.9317627944760357,0.9317627944760357,0.9520714865962632
1232,0.9318181818181818,0.9318181818181818,0.9521103896103896
1233,0.9318734793187348,0.9318734793187348,0.9521492295214923
1234,0.9319286871961102,0.9319286871961102,0.9521880064829822
1235,0.9319838056680162,0.9319838056680162,0.9522267206477733
1236,0.9320388349514563,0.9320388349514563,0.9522653721682848
1237,0.9320937752627324,0.9320937752627324,0.952303961196443
1238,0.9321486268174475,0.9321486268174475,0.9523424878836834
1239,0.9322033898305084,0.9322033898305084,0.9523809523809523
1240,0.932258064516129,0.932258064516129,0.9524193548387097
1241,0.9323126510878323,0.9323126510878323,0.9524576954069299
1242,0.9323671497584541,0.9323671497584541,0.9524959742351047
1243,0.9324215607401448,0.9324215607401448,0.9525341914722446
1244,0.932475884244373,0.932475884244373,0.952572347266881
1245,0.9325301204819277,0.9325301204819277,0.9526104417670683
1246,0.9325842696629213,0.9325842696629213,0.9526484751203852
1247,0.9326383319967922,0.9326383319967922,0.9526864474739375
1248,0.9326923076923077,0.9326923076923077,0.9527243589743589
1249,0.932746196957566,0.932746196957566,0.9527622097678142
1250,0.9328,0.9328,0.9528
1251,0.9328537170263789,0.9328537170263789,0.9528377298161471
1252,0.9321086261980831,0.9321086261980831,0.952076677316294
1253,0.9321628092577813,0.9321628092577813,0.9521149241819633
1254,0.9322169059011164,0.9322169059011164,0.9521531100478469
1255,0.9322709163346613,0.9322709163346613,0.952191235059761
1256,0.9323248407643312,0.9323248407643312,0.9522292993630573
1257,0.9323786793953859,0.9323786793953859,0.9522673031026253
1258,0.9324324324324325,0.9324324324324325,0.9523052464228935
1259,0.9324861000794281,0.9324861000794281,0.9523431294678316
1260,0.9325396825396826,0.9325396825396826,0.9523809523809523
1261,0.9325931800158604,0.9325931800158604,0.9524187153053132
1262,0.9326465927099842,0.9326465927099842,0.9524564183835182
1263,0.9326999208234362,0.9326999208234362,0.9524940617577197
1264,0.932753164556962,0.932753164556962,0.9525316455696202
1265,0.932806324110672,0.932806324110672,0.9525691699604744
1266,0.9328593996840442,0.9328593996840442,0.95260663507109
1267,0.9329123914759274,0.9329123914759274,0.9526440410418311
1268,0.9329652996845426,0.9329652996845426,0.9526813880126183
1269,0.9330181245074862,0.9330181245074862,0.9527186761229315
1270,0.9330708661417323,0.9330708661417323,0.952755905511811
1271,0.932336742722266,0.932336742722266,0.952006294256491
1272,0.9323899371069182,0.9323899371069182,0.9520440251572327
1273,0.9324430479183032,0.9324430479183032,0.9520816967792616
1274,0.9324960753532182,0.9324960753532182,0.9521193092621664
1275,0.9317647058823529,0.9317647058823529,0.952156862745098
1276,0.9310344827586207,0.9310344827586207,0.95141065830721
1277,0.9310884886452623,0.9310884886452623,0.9514487079091621
1278,0.9311424100156495,0.9311424100156495,0.9514866979655712
1279,0.9311962470680218,0.9311962470680218,0.9515246286161063
1280,0.93125,0.93125,0.9515625
1281,0.9313036690085871,0.9313036690085871,0.9516003122560499
1282,0.9305772230889235,0.9305772230889235,0.9516380655226209
1283,0.9306313328137179,0.9306313328137179,0.9516757599376462
1284,0.9306853582554517,0.9306853582554517,0.9517133956386293
1285,0.9299610894941635,0.9299610894941635,0.9517509727626459
1286,0.9292379471228616,0.9292379471228616,0.9517884914463453
1287,0.9292929292929293,0.9292929292929293,0.9518259518259519
1288,0.9293478260869565,0.9293478260869565,0.9510869565217391
1289,0.9286268425135764,0.9286268425135764,0.9503491078355314
1290,0.9286821705426357,0.9286821705426357,0.9503875968992248
1291,0.9287374128582494,0.9287374128582494,0.9504260263361735
1292,0.9287925696594427,0.9287925696594427,0.9496904024767802
1293,0.9288476411446249,0.9288476411446249,0.9497293116782676
1294,0.9289026275115919,0.9289026275115919,0.9497681607418856
1295,0.9289575289575289,0.9289575289575289,0.9498069498069498
1296,0.9282407407407407,0.9282407407407407,0.9498456790123457
1297,0.9282960678488821,0.9282960678488821,0.9498843484965305
1298,0.9283513097072419,0.9283513097072419,0.9499229583975347
1299,0.9276366435719784,0.9276366435719784,0.9499615088529638
1300,0.926923076923077,0.926923076923077,0.95
1301,0.9269792467332821,0.9269792467332821,0.9500384319754035
1302,0.9262672811059908,0.9262672811059908,0.9500768049155146
1303,0.9263238679969301,0.9263238679969301,0.9501151189562548
1304,0.9256134969325154,0.9256134969325154,0.9493865030674846
1305,0.9256704980842911,0.9256704980842911,0.9494252873563218
1306,0.9257274119448698,0.9257274119448698,0.9494640122511485
1307,0.9250191277735271,0.9250191277735271,0.9495026778882938
1308,0.9250764525993884,0.9250764525993884,0.9495412844036697
1309,0.9251336898395722,0.9251336898395722,0.9495798319327731
1310,0.9251908396946565,0.9251908396946565,0.9496183206106871
1311,0.9244851258581236,0.9244851258581236,0.9496567505720824
1312,0.9245426829268293,0.9245426829268293,0.9496951219512195
1313,0.9238385376999239,0.9238385376999239,0.9497334348819497
1314,0.923896499238965,0.923896499238965,0.9497716894977168
1315,0.9239543726235742,0.9239543726235742,0.9498098859315589
1316,0.9240121580547113,0.9240121580547113,0.9498480243161094
1317,0.9240698557327259,0.9240698557327259,0.9498861047835991
1318,0.9241274658573596,0.9241274658573596,0.9499241274658573
1319,0.9241849886277483,0.9241849886277483,0.9499620924943138
1320,0.9242424242424242,0.9242424242424242,0.95
1321,0.9242997728993188,0.9242997728993188,0.9500378501135504
1322,0.924357034795764,0.924357034795764,0.9500756429652042
1323,0.9244142101284959,0.9244142101284959,0.9501133786848073
1324,0.9244712990936556,0.9244712990936556,0.9501510574018127
1325,0.9245283018867925,0.9245283018867925,0.950188679245283
1326,0.9238310708898945,0.9238310708898945,0.9502262443438914
1327,0.9238884702336096,0.9238884702336096,0.9502637528259231
1328,0.9239457831325302,0.9239457831325302,0.9503012048192772
1329,0.9240030097817908,0.9240030097817908,0.9503386004514672
1330,0.9240601503759398,0.9240601503759398,0.9503759398496241
1331,0.9241172051089407,0.9241172051089407,0.9504132231404959
1332,0.9241741741741741,0.9241741741741741,0.9504504504504504
1333,0.9242310577644411,0.9242310577644411,0.9504876219054764
1334,0.9242878560719641,0.9242878560719641,0.9505247376311844
1335,0.9243445692883895,0.9243445692883895,0.950561797752809
1336,0.9244011976047904,0.9244011976047904,0.9505988023952096
1337,0.9244577412116679,0.9244577412116679,0.9506357516828721
1338,0.9245142002989537,0.9245142002989537,0.9506726457399103
1339,0.9245705750560119,0.9245705750560119,0.9507094846900672
1340,0.9246268656716418,0.9246268656716418,0.9507462686567164
1341,0.9246830723340791,0.9246830723340791,0.9507829977628636
1342,0.9247391952309985,0.9247391952309985,0.9508196721311475
1343,0.924795234549516,0.924795234549516,0.9501116902457185
1344,0.9248511904761905,0.9248511904761905,0.9501488095238095
1345,0.924907063197026,0.924907063197026,0.950185873605948
1346,0.924962852897474,0.924962852897474,0.950222882615156
1347,0.9250185597624351,0.9250185597624351,0.9502598366740905
1348,0.9243323442136498,0.9243323442136498,0.9502967359050445
1349,0.9243884358784284,0.9243884358784284,0.9503335804299481
1350,0.9244444444444444,0.9244444444444444,0.9503703703703704
1351,0.924500370096225,0.924500370096225,0.9504071058475203
1352,0.9245562130177515,0.9245562130177515,0.9504437869822485
1353,0.9246119733924612,0.9246119733924612,0.950480413895048
1354,0.9246676514032496,0.9246676514032496,0.9505169867060561
1355,0.9247232472324723,0.9247232472324723,0.9505535055350554
1356,0.9247787610619469,0.9247787610619469,0.950589970501475
1357,0.9240972733971997,0.9240972733971997,0.9506263817243921
1358,0.9241531664212077,0.9241531664212077,0.9506627393225331
1359,0.9242089771891097,0.9242089771891097,0.9506990434142752
1360,0.924264705882353,0.924264705882353,0.95
1361,0.9243203526818515,0.9243203526818515,0.9500367376928729
1362,0.9243759177679882,0.9243759177679882,0.9500734214390602
1363,0.9244314013206163,0.9244314013206163,0.9501100513573001
1364,0.9244868035190615,0.9244868035190615,0.9501466275659824
1365,0.9245421245421246,0.9245421245421246,0.9501831501831501
1366,0.924597364568082,0.924597364568082,0.9502196193265008
1367,0.9239209948792977,0.9239209948792977,0.9495245062179956
1368,0.9239766081871345,0.9239766081871345,0.9495614035087719
1369,0.9240321402483564,0.9240321402483564,0.9495982468955442
1370,0.9233576642335767,0.9233576642335767,0.9496350364963504
1371,0.9234135667396062,0.9234135667396062,0.949671772428884
1372,0.923469387755102,0.923469387755102,0.9497084548104956
1373,0.9235251274581209,0.9235251274581209,0.9497450837581938
1374,0.9235807860262009,0.9235807860262009,0.9497816593886463
1375,0.9236363636363636,0.9236363636363636,0.9498181818181818
1376,0.9236918604651163,0.9236918604651163,0.9498546511627907
1377,0.9237472766884531,0.9237472766884531,0.9498910675381264
1378,0.9238026124818578,0.9238026124818578,0.9499274310595065
1379,0.9238578680203046,0.9238578680203046,0.9499637418419145
1380,0.9239130434782609,0.9239130434782609,0.95
1381,0.9239681390296887,0.9239681390296887,0.9500362056480811
1382,0.9240231548480463,0.9240231548480463,0.9500723589001447
1383,0.9240780911062907,0.9240780911062907,0.9501084598698482
1384,0.9241329479768786,0.9241329479768786,0.9501445086705202
1385,0.9234657039711192,0.9234657039711192,0.9501805054151624
1386,0.9235209235209235,0.9235209235209235,0.9502164502164502
1387,0.923576063446287,0.923576063446287,0.9502523431867339
1388,0.9236311239193083,0.9236311239193083,0.9502881844380403
1389,0.9229661627069834,0.9229661627069834,0.9503239740820735
1390,0.923021582733813,0.923021582733813,0.9503597122302159
1391,0.9230769230769231,0.9230769230769231,0.9503953989935299
1392,0.923132183908046,0.923132183908046,0.9504310344827587
1393,0.9231873653984207,0.9231873653984207,0.9504666188083274
1394,0.9232424677187948,0.9232424677187948,0.9505021520803444
1395,0.9232974910394265,0.9232974910394265,0.9505376344086022
1396,0.923352435530086,0.923352435530086,0.9505730659025788
1397,0.9234073013600572,0.9234073013600572,0.9506084466714388
1398,0.9234620886981402,0.9234620886981402,0.9506437768240343
1399,0.9235167977126519,0.9235167977126519,0.9506790564689064
1400,0.9235714285714286,0.9235714285714286,0.9507142857142857
1401,0.9236259814418273,0.9236259814418273,0.9500356887937188
1402,0.9236804564907275,0.9236804564907275,0.9500713266761769
1403,0.9237348538845331,0.9237348538845331,0.9501069137562367
1404,0.9237891737891738,0.9237891737891738,0.9501424501424501
1405,0.9238434163701068,0.9238434163701068,0.9501779359430605
1406,0.9238975817923186,0.9238975817923186,0.9502133712660028
1407,0.923951670220327,0.923951670220327,0.9502487562189055
1408,0.9232954545454546,0.9232954545454546,0.9502840909090909
1409,0.9233498935415189,0.9233498935415189,0.950319375443577
1410,0.9234042553191489,0.9234042553191489,0.950354609929078
1411,0.923458540042523,0.923458540042523,0.9503897944720057
1412,0.9235127478753541,0.9235127478753541,0.9504249291784702
1413,0.9235668789808917,0.9235668789808917,0.9504600141542817
1414,0.9229137199434229,0.9229137199434229,0.9504950495049505
1415,0.9229681978798586,0.9229681978798586,0.950530035335689
1416,0.9230225988700564,0.9230225988700564,0.9505649717514124
1417,0.9230769230769231,0.9230769230769231,0.9505998588567396
1418,0.9231311706629055,0.9231311706629055,0.9506346967559943
1419,0.923185341789993,0.923185341789993,0.9506694855532065
1420,0.9232394366197183,0.9232394366197183,0.9507042253521126
1421,0.9232934553131598,0.9232934553131598,0.9507389162561576
1422,0.9233473980309423,0.9233473980309423,0.9507735583684951
1423,0.9234012649332396,0.9234012649332396,0.9508081517919887
1424,0.9234550561797753,0.9234550561797753,0.9508426966292135
1425,0.9235087719298246,0.9235087719298246,0.9508771929824561
1426,0.923562412342216,0.923562412342216,0.9509116409537167
1427,0.9236159775753329,0.9236159775753329,0.9509460406447092
1428,0.9236694677871149,0.9236694677871149,0.9509803921568627
1429,0.9237228831350595,0.9237228831350595,0.9510146955913226
1430,0.9230769230769231,0.9230769230769231,0.951048951048951
1431,0.923130677847659,0.923130677847659,0.9510831586303284
1432,0.9231843575418994,0.9231843575418994,0.9511173184357542
1433,0.9232379623168179,0.9232379623168179,0.9511514305652478
1434,0.9232914923291492,0.9232914923291492,0.9504881450488145
1435,0.9233449477351916,0.9233449477351916,0.9505226480836237
1436,0.9233983286908078,0.9233983286908078,0.9505571030640668
1437,0.9234516353514266,0.9234516353514266,0.9505915100904663
1438,0.9235048678720446,0.9235048678720446,0.9506258692628651
1439,0.9235580264072273,0.9235580264072273,0.9506601806810285
1440,0.9236111111111112,0.9236111111111112,0.9506944444444444
1441,0.9236641221374046,0.9236641221374046,0.9507286606523248
1442,0.9237170596393898,0.9237170596393898,0.9507628294036061
1443,0.9237699237699237,0.9237699237699237,0.9507969507969508
1444,0.9238227146814404,0.9238227146814404,0.9508310249307479
1445,0.9238754325259516,0.9238754325259516,0.9508650519031142
1446,0.9239280774550485,0.9239280774550485,0.9508990318118948
1447,0.9239806496199032,0.9239806496199032,0.9509329647546648
1448,0.9240331491712708,0.9240331491712708,0.9509668508287292
1449,0.9240855762594893,0.9240855762594893,0.9510006901311249
1450,0.9241379310344827,0.9241379310344827,0.9510344827586207
1451,0.923501033769814,0.923501033769814,0.9510682288077188
1452,0.9235537190082644,0.9235537190082644,0.9511019283746557
1453,0.9236063317274604,0.9236063317274604,0.9511355815554026
1454,0.9236588720770289,0.9236588720770289,0.9511691884456671
1455,0.9237113402061856,0.9237113402061856,0.9512027491408934
1456,0.9237637362637363,0.9237637362637363,0.9512362637362637
1457,0.9238160603980783,0.9238160603980783,0.9512697323266986
1458,0.9238683127572016,0.9238683127572016,0.9513031550068587
1459,0.9239204934886909,0.9239204934886909,0.9513365318711446
1460,0.923972602739726,0.923972602739726,0.9513698630136986
1461,0.9240246406570842,0.9240246406570842,0.9514031485284052
1462,0.9240766073871409,0.9240766073871409,0.9514363885088919
1463,0.9241285030758715,0.9241285030758715,0.9514695830485305
1464,0.9241803278688525,0.9241803278688525,0.9515027322404371
1465,0.9242320819112628,0.9242320819112628,0.9515358361774744
1466,0.9242837653478854,0.9242837653478854,0.951568894952251
1467,0.9243353783231084,0.9243353783231084,0.9516019086571234
1468,0.9243869209809265,0.9243869209809265,0.9516348773841962
1469,0.9244383934649422,0.9244383934649422,0.9516678012253234
1470,0.9244897959183673,0.9244897959183673,0.9517006802721089
1471,0.9245411284840245,0.9245411284840245,0.9517335146159075
1472,0.9245923913043478,0.9245923913043478,0.951766304347826
1473,0.924643584521385,0.924643584521385,0.9517990495587237
1474,0.9246947082767978,0.9246947082767978,0.9518317503392131
1475,0.9247457627118644,0.9247457627118644,0.951864406779661
1476,0.9247967479674797,0.9247967479674797,0.9518970189701897
1477,0.9248476641841571,0.9248476641841571,0.9519295870006771
1478,0.9248985115020297,0.9248985115020297,0.9519621109607578
1479,0.9242731575388776,0.9242731575388776,0.9513184584178499
1480,0.9243243243243243,0.9243243243243243,0.9513513513513514
1481,0.924375422012154,0.924375422012154,0.9513841998649561
1482,0.9244264507422402,0.9244264507422402,0.951417004048583
1483,0.9244774106540796,0.9244774106540796,0.9514497639919083
1484,0.9245283018867925,0.9245283018867925,0.9514824797843666
1485,0.9245791245791246,0.9245791245791246,0.9515151515151515
1486,0.9246298788694481,0.9246298788694481,0.9515477792732167
1487,0.9246805648957633,0.9246805648957633,0.9515803631472763
1488,0.9247311827956989,0.9247311827956989,0.9516129032258065
1489,0.9247817327065144,0.9247817327065144,0.951645399597045
1490,0.9241610738255034,0.9241610738255034,0.9516778523489933
1491,0.9242119382964453,0.9242119382964453,0.9517102615694165
1492,0.9242627345844504,0.9242627345844504,0.9517426273458445
1493,0.9243134628265238,0.9243134628265238,0.9517749497655726
1494,0.9243641231593038,0.9243641231593038,0.9518072289156626
1495,0.9244147157190635,0.9244147157190635,0.9518394648829431
1496,0.9244652406417112,0.9244652406417112,0.9518716577540107
1497,0.9245156980627922,0.9245156980627922,0.9519038076152304
1498,0.92456608811749,0.92456608811749,0.951935914552737
1499,0.9246164109406271,0.9246164109406271,0.951967978652435
1500,0.9246666666666666,0.9246666666666666,0.952
1501,0.9247168554297135,0.9247168554297135,0.9520319786808794
1502,0.9241011984021305,0.9241011984021305,0.952063914780293
1503,0.9241516966067864,0.9241516966067864,0.9520958083832335
1504,0.9242021276595744,0.9242021276595744,0.9521276595744681
1505,0.9242524916943522,0.9242524916943522,0.9521594684385382
1506,0.9243027888446215,0.9243027888446215,0.952191235059761
1507,0.9243530192435302,0.9243530192435302,0.9522229595222296
1508,0.9244031830238727,0.9244031830238727,0.9522546419098143
1509,0.9244532803180915,0.9244532803180915,0.952286282306163
1510,0.9245033112582781,0.9245033112582781,0.952317880794702
1511,0.9245532759761748,0.9245532759761748,0.9523494374586366
1512,0.9246031746031746,0.9246031746031746,0.9523809523809523
1513,0.9239920687376074,0.9239920687376074,0.9517514871116987
1514,0.9240422721268163,0.9240422721268163,0.9517833553500661
1515,0.9240924092409241,0.9240924092409241,0.9518151815181518
1516,0.9241424802110818,0.9241424802110818,0.9518469656992085
1517,0.9241924851680949,0.9241924851680949,0.951878707976269
1518,0.9242424242424242,0.9242424242424242,0.9519104084321476
1519,0.923633969716919,0.923633969716919,0.9519420671494404
1520,0.9230263157894737,0.9230263157894737,0.9519736842105263
1521,0.9230769230769231,0.9230769230769231,0.9520052596975674
1522,0.9231274638633377,0.9231274638633377,0.9520367936925098
1523,0.9231779382797111,0.9231779382797111,0.9520682862770847
1524,0.9232283464566929,0.9232283464566929,0.9520997375328084
1525,0.9226229508196722,0.9226229508196722,0.9521311475409836
1526,0.9226736566186108,0.9226736566186108,0.9521625163826999
1527,0.922724296005239,0.922724296005239,0.9521938441388343
1528,0.9227748691099477,0.9227748691099477,0.9522251308900523
1529,0.9228253760627861,0.9228253760627861,0.9522563767168084
1530,0.9228758169934641,0.9228758169934641,0.9522875816993464
1531,0.922273024167211,0.922273024167211,0.9523187459177008
1532,0.9223237597911227,0.9223237597911227,0.9523498694516971
1533,0.9223744292237442,0.9223744292237442,0.9523809523809523
1534,0.9224250325945241,0.9224250325945241,0.9524119947848761
1535,0.9224755700325733,0.9224755700325733,0.952442996742671
1536,0.9225260416666666,0.9225260416666666,0.9524739583333334
1537,0.9225764476252439,0.9225764476252439,0.9525048796356539
1538,0.922626788036411,0.922626788036411,0.9525357607282184
1539,0.9226770630279402,0.9226770630279402,0.9525666016894087
1540,0.9227272727272727,0.9227272727272727,0.9525974025974026
1541,0.9227774172615185,0.9227774172615185,0.9526281635301752
1542,0.9228274967574579,0.9228274967574579,0.9520103761348897
1543,0.9228775113415425,0.9228775113415425,0.9520414776409591
1544,0.9229274611398963,0.9229274611398963,0.9520725388601037
1545,0.9229773462783172,0.9229773462783172,0.9521035598705502
1546,0.9230271668822768,0.9230271668822768,0.9521345407503234
1547,0.9230769230769231,0.9230769230769231,0.9521654815772462
1548,0.9231266149870802,0.9231266149870802,0.9521963824289406
1549,0.9231762427372499,0.9231762427372499,0.9522272433828276
1550,0.9232258064516129,0.9232258064516129,0.952258064516129
1551,0.9232753062540296,0.9232753062540296,0.9522888459058672
1552,0.9233247422680413,0.9233247422680413,0.9523195876288659
1553,0.9233741146168706,0.9233741146168706,0.9523502897617514
1554,0.9234234234234234,0.9234234234234234,0.9523809523809523
1555,0.9234726688102894,0.9234726688102894,0.952411575562701
1556,0.9235218508997429,0.9235218508997429,0.9524421593830334
1557,0.9235709698137444,0.9235709698137444,0.9524727039177906
1558,0.923620025673941,0.923620025673941,0.9525032092426188
1559,0.9236690186016677,0.9236690186016677,0.9525336754329699
1560,0.9237179487179488,0.9237179487179488,0.9525641025641025
1561,0.9237668161434978,0.9237668161434978,0.9525944907110826
1562,0.9238156209987196,0.9238156209987196,0.9526248399487837
1563,0.9238643634037108,0.9238643634037108,0.9526551503518874
1564,0.9239130434782609,0.9239130434782609,0.9526854219948849
1565,0.923961661341853,0.923961661341853,0.9527156549520767
1566,0.9240102171136654,0.9240102171136654,0.9527458492975734
1567,0.9240587109125717,0.9240587109125717,0.9527760051052967
1568,0.9241071428571429,0.9241071428571429,0.9528061224489796
1569,0.9241555130656469,0.9241555130656469,0.9521988527724665
1570,0.924203821656051,0.924203821656051,0.9522292993630573
1571,0.9242520687460216,0.9242520687460216,0.9522597071928708
1572,0.9243002544529262,0.9243002544529262,0.9522900763358778
1573,0.9243483788938335,0.9243483788938335,0.9523204068658614
1574,0.9243964421855146,0.9243964421855146,0.9523506988564168
1575,0.9244444444444444,0.9244444444444444,0.9523809523809523
1576,0.924492385786802,0.924492385786802,0.9524111675126904
1577,0.9245402663284717,0.9245402663284717,0.9524413443246671
1578,0.9245880861850444,0.9245880861850444,0.9524714828897338
1579,0.9246358454718177,0.9246358454718177,0.9525015832805573
1580,0.9246835443037975,0.9246835443037975,0.9525316455696202
1581,0.9247311827956989,0.9247311827956989,0.952561669829222
1582,0.9241466498103666,0.9241466498103666,0.9519595448798989
1583,0.9241945672773215,0.9241945672773215,0.9519898926089703
1584,0.9242424242424242,0.9242424242424242,0.952020202020202
1585,0.9242902208201893,0.9242902208201893,0.9520504731861199
1586,0.9243379571248423,0.9243379571248423,0.9520807061790668
1587,0.9243856332703214,0.9243856332703214,0.9521109010712036
1588,0.924433249370277,0.924433249370277,0.9521410579345088
1589,0.9244808055380742,0.9244808055380742,0.9521711768407803
1590,0.9245283018867925,0.9245283018867925,0.9522012578616352
1591,0.9245757385292269,0.9245757385292269,0.9522313010685104
1592,0.9246231155778895,0.9246231155778895,0.9522613065326633
1593,0.9240426867545511,0.9240426867545511,0.9516635279347144
1594,0.9240903387703889,0.9240903387703889,0.951693851944793
1595,0.9241379310344827,0.9241379310344827,0.9517241379310345
1596,0.9235588972431078,0.9235588972431078,0.9511278195488722
1597,0.9236067626800251,0.9236067626800251,0.9511584220413275
1598,0.9236545682102628,0.9236545682102628,0.951188986232791
1599,0.9230769230769231,0.9230769230769231,0.9512195121951219
1600,0.923125,0.923125,0.95125
1601,0.9231730168644597,0.9231730168644597,0.9512804497189257
1602,0.9232209737827716,0.9232209737827716,0.951310861423221
1603,0.9232688708671242,0.9232688708671242,0.9513412351840299
1604,0.9233167082294265,0.9233167082294265,0.9513715710723192
1605,0.9233644859813084,0.9233644859813084,0.9514018691588785
1606,0.9234122042341221,0.9234122042341221,0.9514321295143213
1607,0.9234598630989421,0.9234598630989421,0.9514623522090853
1608,0.9235074626865671,0.9235074626865671,0.9514925373134329
1609,0.9235550031075201,0.9235550031075201,0.9515226848974518
1610,0.9236024844720497,0.9236024844720497,0.9515527950310559
1611,0.9230291744258224,0.9230291744258224,0.9515828677839852
1612,0.9230769230769231,0.9230769230769231,0.9516129032258065
1613,0.9231246125232486,0.9231246125232486,0.9516429014259145
1614,0.9231722428748451,0.9231722428748451,0.9516728624535316
1615,0.923219814241486,0.923219814241486,0.951702786377709
1616,0.9232673267326733,0.9232673267326733,0.9517326732673267
1617,0.9233147804576376,0.9233147804576376,0.9517625231910947
1618,0.92336217552534,0.92336217552534,0.9517923362175525
1619,0.9234095120444719,0.9234095120444719,0.9518221124150711
1620,0.9234567901234568,0.9234567901234568,0.9518518518518518
1621,0.9235040098704503,0.9235040098704503,0.9518815545959285
1622,0.9235511713933415,0.9235511713933415,0.9519112207151664
1623,0.9235982747997535,0.9235982747997535,0.9513247073321011
1624,0.9236453201970444,0.9236453201970444,0.9513546798029556
1625,0.9236923076923077,0.9236923076923077,0.9513846153846154
1626,0.923739237392374,0.923739237392374,0.9514145141451414
1627,0.9237861094038107,0.9237861094038107,0.9514443761524278
1628,0.9238329238329238,0.9238329238329238,0.9514742014742015
1629,0.9238796807857581,0.9238796807857581,0.9515039901780233
1630,0.9239263803680982,0.9239263803680982,0.9515337423312883
1631,0.923973022685469,0.923973022685469,0.9515634580012262
1632,0.9240196078431373,0.9240196078431373,0.9515931372549019
1633,0.9240661359461114,0.9240661359461114,0.9516227801592162
1634,0.9241126070991432,0.9241126070991432,0.9516523867809058
1635,0.9235474006116208,0.9235474006116208,0.9516819571865444
1636,0.9235941320293398,0.9235941320293398,0.9517114914425427
1637,0.9236408063530849,0.9236408063530849,0.9517409896151496
1638,0.9236874236874237,0.9236874236874237,0.9517704517704517
1639,0.9231238560097621,0.9231238560097621,0.9517998779743746
1640,0.9225609756097561,0.9225609756097561,0.9518292682926829
1641,0.9219987812309567,0.9219987812309567,0.9518586227909811
1642,0.9220462850182704,0.9220462850182704,0.9518879415347138
1643,0.9220937309799148,0.9220937309799148,0.9519172245891662
1644,0.9221411192214112,0.9221411192214112,0.9519464720194647
1645,0.9221884498480243,0.9221884498480243,0.9519756838905775
1646,0.9222357229647631,0.9222357229647631,0.9520048602673147
1647,0.9222829386763813,0.9222829386763813,0.9520340012143291
1648,0.9223300970873787,0.9223300970873787,0.9520631067961165
1649,0.9223771983020013,0.9223771983020013,0.9520921770770163
1650,0.9224242424242424,0.9224242424242424,0.9521212121212121
1651,0.9224712295578438,0.9224712295578438,0.9521502119927316
1652,0.9225181598062954,0.9225181598062954,0.9521791767554479
1653,0.9225650332728372,0.9225650332728372,0.9522081064730793
1654,0.9226118500604595,0.9226118500604595,0.9522370012091899
1655,0.9226586102719033,0.9226586102719033,0.9522658610271904
1656,0.9227053140096618,0.9227053140096618,0.9522946859903382
1657,0.9227519613759807,0.9227519613759807,0.9523234761617381
1658,0.9227985524728589,0.9227985524728589,0.9523522316043426
1659,0.9228450874020494,0.9228450874020494,0.9523809523809523
